id,domain,competencyIds,competencyLabel,difficulty,layer,scope,familyId,casePatternId,prompt,context,need,artifactType,artifactLabel,artifactBrief,generationPrompt,questionId,th
"NH-EXECUTIVE-TECHNOLOGY-D4-DATA-PRIVACY-ADVANCED-04","D4","D4-data-privacy","Data protection and privacy","advanced","executive","Technology executive","D4-data-privacy-advanced","D4-data-privacy-advanced-4","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap. Tailor it to this question: Technology executive uses AI to prepare a platform architecture recommendation. Privacy checks occur only at initial launch while data purposes keep changing. Production expansion needs testable boundaries and a recovery owner. Additional detail: Data access is isolated in the database but shared through unrestricted retrieval caches. Answer both parts.","Scenario: Technology executive needs a platform architecture recommendation.
Use: architecture assessments and approved security findings.
Rule: Production expansion requires testable boundaries and a recovery owner.
Risk: A shared platform defect can affect many services at once.
Evidence: Privacy checks occur only at initial launch while data purposes keep changing.
Extra leadership cue: Data access is isolated in the database but shared through unrestricted retrieval caches.","requires artifact","workflow-trace","Workflow / agent trace","Workflow diagram or event trace showing model step, retrieval step, tool permission, approval gate, and failure point.","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap.","NH-EXECUTIVE-TECHNOLOGY-D4-DATA-PRIVACY-ADVANCED-04","[object Object]"
"NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-AWARENESS-01","D4","D4-security-governance","Security and governance controls","awareness","executive","Technology executive","D4-security-governance-awareness","D4-security-governance-awareness-2","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap. Tailor it to this question: Technology executive uses AI to prepare a platform architecture recommendation. Retrieved text tells the assistant to ignore its task and send records elsewhere. Production expansion needs testable boundaries and a recovery owner. Additional detail: A platform agent can expand its own production permissions. Answer both parts.","Scenario: Technology executive needs a platform architecture recommendation.
Use: architecture assessments and approved security findings.
Rule: Production expansion requires testable boundaries and a recovery owner.
Risk: A shared platform defect can affect many services at once.
Evidence: Retrieved text tells the assistant to ignore its task and send records elsewhere.
Extra leadership cue: A platform agent can expand its own production permissions.","requires artifact","workflow-trace","Workflow / agent trace","Workflow diagram or event trace showing model step, retrieval step, tool permission, approval gate, and failure point.","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap.","NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-AWARENESS-01","[object Object]"
"NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-AWARENESS-02","D4","D4-security-governance","Security and governance controls","awareness","executive","Technology executive","D4-security-governance-awareness","D4-security-governance-awareness-3","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap. Tailor it to this question: Technology executive uses AI to prepare a platform architecture recommendation. A consequential action has no record of who approved it. Production expansion needs testable boundaries and a recovery owner. Additional detail: The proposed rollout has a recovery document but no exercised recovery path. Answer both parts.","Scenario: Technology executive needs a platform architecture recommendation.
Use: architecture assessments and approved security findings.
Rule: Production expansion requires testable boundaries and a recovery owner.
Risk: A shared platform defect can affect many services at once.
Evidence: A consequential action has no record of who approved it.
Extra leadership cue: The proposed rollout has a recovery document but no exercised recovery path.","requires artifact","workflow-trace","Workflow / agent trace","Workflow diagram or event trace showing model step, retrieval step, tool permission, approval gate, and failure point.","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap.","NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-AWARENESS-02","[object Object]"
"NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-AWARENESS-03","D4","D4-security-governance","Security and governance controls","awareness","executive","Technology executive","D4-security-governance-awareness","D4-security-governance-awareness-4","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap. Tailor it to this question: Technology executive uses AI to prepare a platform architecture recommendation. A shared credential is copied into a publicly visible platform architecture recommendation. Production expansion needs testable boundaries and a recovery owner. Additional detail: A shared model or connector change affects multiple dependent services. Answer both parts.","Scenario: Technology executive needs a platform architecture recommendation.
Use: architecture assessments and approved security findings.
Rule: Production expansion requires testable boundaries and a recovery owner.
Risk: A shared platform defect can affect many services at once.
Evidence: A shared credential is copied into a publicly visible platform architecture recommendation.
Extra leadership cue: A shared model or connector change affects multiple dependent services.","requires artifact","workflow-trace","Workflow / agent trace","Workflow diagram or event trace showing model step, retrieval step, tool permission, approval gate, and failure point.","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap.","NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-AWARENESS-03","[object Object]"
"NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-AWARENESS-04","D4","D4-security-governance","Security and governance controls","awareness","executive","Technology executive","D4-security-governance-awareness","D4-security-governance-awareness-1","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap. Tailor it to this question: Technology executive uses AI to prepare a platform architecture recommendation. An assistant that only needs to read architecture assessments and approved security findings receives permission to delete records. Production expansion needs testable boundaries and a recovery owner. Additional detail: Data access is isolated in the database but shared through unrestricted retrieval caches. Answer both parts.","Scenario: Technology executive needs a platform architecture recommendation.
Use: architecture assessments and approved security findings.
Rule: Production expansion requires testable boundaries and a recovery owner.
Risk: A shared platform defect can affect many services at once.
Evidence: An assistant that only needs to read architecture assessments and approved security findings receives permission to delete records.
Extra leadership cue: Data access is isolated in the database but shared through unrestricted retrieval caches.","requires artifact","workflow-trace","Workflow / agent trace","Workflow diagram or event trace showing model step, retrieval step, tool permission, approval gate, and failure point.","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap.","NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-AWARENESS-04","[object Object]"
"NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-APPLIED-01","D4","D4-security-governance","Security and governance controls","applied","executive","Technology executive","D4-security-governance-applied","D4-security-governance-applied-3","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap. Tailor it to this question: Technology executive uses AI to prepare a platform architecture recommendation. A credential appears in a circulated draft. Production expansion needs testable boundaries and a recovery owner. Additional detail: A platform agent can expand its own production permissions. Answer both parts.","Scenario: Technology executive needs a platform architecture recommendation.
Use: architecture assessments and approved security findings.
Rule: Production expansion requires testable boundaries and a recovery owner.
Risk: A shared platform defect can affect many services at once.
Evidence: A credential appears in a circulated draft.
Extra leadership cue: A platform agent can expand its own production permissions.","requires artifact","workflow-trace","Workflow / agent trace","Workflow diagram or event trace showing model step, retrieval step, tool permission, approval gate, and failure point.","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap.","NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-APPLIED-01","[object Object]"
"NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-APPLIED-02","D4","D4-security-governance","Security and governance controls","applied","executive","Technology executive","D4-security-governance-applied","D4-security-governance-applied-4","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap. Tailor it to this question: Technology executive uses AI to prepare a platform architecture recommendation. A tool action’s outcome is uncertain after an interruption. Production expansion needs testable boundaries and a recovery owner. Additional detail: The proposed rollout has a recovery document but no exercised recovery path. Answer both parts.","Scenario: Technology executive needs a platform architecture recommendation.
Use: architecture assessments and approved security findings.
Rule: Production expansion requires testable boundaries and a recovery owner.
Risk: A shared platform defect can affect many services at once.
Evidence: A tool action’s outcome is uncertain after an interruption.
Extra leadership cue: The proposed rollout has a recovery document but no exercised recovery path.","requires artifact","workflow-trace","Workflow / agent trace","Workflow diagram or event trace showing model step, retrieval step, tool permission, approval gate, and failure point.","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap.","NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-APPLIED-02","[object Object]"
"NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-APPLIED-03","D4","D4-security-governance","Security and governance controls","applied","executive","Technology executive","D4-security-governance-applied","D4-security-governance-applied-1","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap. Tailor it to this question: Technology executive uses AI to prepare a platform architecture recommendation. A connector has broad write scope although the task is only source review. Production expansion needs testable boundaries and a recovery owner. Additional detail: A shared model or connector change affects multiple dependent services. Answer both parts.","Scenario: Technology executive needs a platform architecture recommendation.
Use: architecture assessments and approved security findings.
Rule: Production expansion requires testable boundaries and a recovery owner.
Risk: A shared platform defect can affect many services at once.
Evidence: A connector has broad write scope although the task is only source review.
Extra leadership cue: A shared model or connector change affects multiple dependent services.","requires artifact","workflow-trace","Workflow / agent trace","Workflow diagram or event trace showing model step, retrieval step, tool permission, approval gate, and failure point.","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap.","NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-APPLIED-03","[object Object]"
"NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-APPLIED-04","D4","D4-security-governance","Security and governance controls","applied","executive","Technology executive","D4-security-governance-applied","D4-security-governance-applied-2","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap. Tailor it to this question: Technology executive uses AI to prepare a platform architecture recommendation. A retrieved record contains a request to export unrelated data. Production expansion needs testable boundaries and a recovery owner. Additional detail: Data access is isolated in the database but shared through unrestricted retrieval caches. Answer both parts.","Scenario: Technology executive needs a platform architecture recommendation.
Use: architecture assessments and approved security findings.
Rule: Production expansion requires testable boundaries and a recovery owner.
Risk: A shared platform defect can affect many services at once.
Evidence: A retrieved record contains a request to export unrelated data.
Extra leadership cue: Data access is isolated in the database but shared through unrestricted retrieval caches.","requires artifact","workflow-trace","Workflow / agent trace","Workflow diagram or event trace showing model step, retrieval step, tool permission, approval gate, and failure point.","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap.","NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-APPLIED-04","[object Object]"
"NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-PROFICIENT-01","D4","D4-security-governance","Security and governance controls","proficient","executive","Technology executive","D4-security-governance-proficient","D4-security-governance-proficient-2","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap. Tailor it to this question: Technology executive uses AI to prepare a platform architecture recommendation. Input filtering blocks one injection phrase, but a reworded instruction succeeds. Production expansion needs testable boundaries and a recovery owner. Additional detail: A platform agent can expand its own production permissions. Answer both parts.","Scenario: Technology executive needs a platform architecture recommendation.
Use: architecture assessments and approved security findings.
Rule: Production expansion requires testable boundaries and a recovery owner.
Risk: A shared platform defect can affect many services at once.
Evidence: Input filtering blocks one injection phrase, but a reworded instruction succeeds.
Extra leadership cue: A platform agent can expand its own production permissions.","requires artifact","workflow-trace","Workflow / agent trace","Workflow diagram or event trace showing model step, retrieval step, tool permission, approval gate, and failure point.","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap.","NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-PROFICIENT-01","[object Object]"
"NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-PROFICIENT-02","D4","D4-security-governance","Security and governance controls","proficient","executive","Technology executive","D4-security-governance-proficient","D4-security-governance-proficient-3","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap. Tailor it to this question: Technology executive uses AI to prepare a platform architecture recommendation. Logs exist, but they omit the action payload and approval version. Production expansion needs testable boundaries and a recovery owner. Additional detail: The proposed rollout has a recovery document but no exercised recovery path. Answer both parts.","Scenario: Technology executive needs a platform architecture recommendation.
Use: architecture assessments and approved security findings.
Rule: Production expansion requires testable boundaries and a recovery owner.
Risk: A shared platform defect can affect many services at once.
Evidence: Logs exist, but they omit the action payload and approval version.
Extra leadership cue: The proposed rollout has a recovery document but no exercised recovery path.","requires artifact","workflow-trace","Workflow / agent trace","Workflow diagram or event trace showing model step, retrieval step, tool permission, approval gate, and failure point.","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap.","NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-PROFICIENT-02","[object Object]"
"NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-PROFICIENT-03","D4","D4-security-governance","Security and governance controls","proficient","executive","Technology executive","D4-security-governance-proficient","D4-security-governance-proficient-4","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap. Tailor it to this question: Technology executive uses AI to prepare a platform architecture recommendation. One team’s access is revoked, but its cached results remain readable. Production expansion needs testable boundaries and a recovery owner. Additional detail: A shared model or connector change affects multiple dependent services. Answer both parts.","Scenario: Technology executive needs a platform architecture recommendation.
Use: architecture assessments and approved security findings.
Rule: Production expansion requires testable boundaries and a recovery owner.
Risk: A shared platform defect can affect many services at once.
Evidence: One team’s access is revoked, but its cached results remain readable.
Extra leadership cue: A shared model or connector change affects multiple dependent services.","requires artifact","workflow-trace","Workflow / agent trace","Workflow diagram or event trace showing model step, retrieval step, tool permission, approval gate, and failure point.","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap.","NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-PROFICIENT-03","[object Object]"
"NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-PROFICIENT-04","D4","D4-security-governance","Security and governance controls","proficient","executive","Technology executive","D4-security-governance-proficient","D4-security-governance-proficient-1","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap. Tailor it to this question: Technology executive uses AI to prepare a platform architecture recommendation. The model refuses a prohibited action in normal tests, but the connector still permits it. Production expansion needs testable boundaries and a recovery owner. Additional detail: Data access is isolated in the database but shared through unrestricted retrieval caches. Answer both parts.","Scenario: Technology executive needs a platform architecture recommendation.
Use: architecture assessments and approved security findings.
Rule: Production expansion requires testable boundaries and a recovery owner.
Risk: A shared platform defect can affect many services at once.
Evidence: The model refuses a prohibited action in normal tests, but the connector still permits it.
Extra leadership cue: Data access is isolated in the database but shared through unrestricted retrieval caches.","requires artifact","workflow-trace","Workflow / agent trace","Workflow diagram or event trace showing model step, retrieval step, tool permission, approval gate, and failure point.","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap.","NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-PROFICIENT-04","[object Object]"
"NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-ADVANCED-01","D4","D4-security-governance","Security and governance controls","advanced","executive","Technology executive","D4-security-governance-advanced","D4-security-governance-advanced-1","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap. Tailor it to this question: Technology executive uses AI to prepare a platform architecture recommendation. The model can grant itself broader tool scopes during a task. Production expansion needs testable boundaries and a recovery owner. Additional detail: A platform agent can expand its own production permissions. Answer both parts.","Scenario: Technology executive needs a platform architecture recommendation.
Use: architecture assessments and approved security findings.
Rule: Production expansion requires testable boundaries and a recovery owner.
Risk: A shared platform defect can affect many services at once.
Evidence: The model can grant itself broader tool scopes during a task.
Extra leadership cue: A platform agent can expand its own production permissions.","requires artifact","workflow-trace","Workflow / agent trace","Workflow diagram or event trace showing model step, retrieval step, tool permission, approval gate, and failure point.","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap.","NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-ADVANCED-01","[object Object]"
"NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-ADVANCED-02","D4","D4-security-governance","Security and governance controls","advanced","executive","Technology executive","D4-security-governance-advanced","D4-security-governance-advanced-2","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap. Tailor it to this question: Technology executive uses AI to prepare a platform architecture recommendation. Tool results mix task evidence with executable follow-up instructions. Production expansion needs testable boundaries and a recovery owner. Additional detail: The proposed rollout has a recovery document but no exercised recovery path. Answer both parts.","Scenario: Technology executive needs a platform architecture recommendation.
Use: architecture assessments and approved security findings.
Rule: Production expansion requires testable boundaries and a recovery owner.
Risk: A shared platform defect can affect many services at once.
Evidence: Tool results mix task evidence with executable follow-up instructions.
Extra leadership cue: The proposed rollout has a recovery document but no exercised recovery path.","requires artifact","workflow-trace","Workflow / agent trace","Workflow diagram or event trace showing model step, retrieval step, tool permission, approval gate, and failure point.","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap.","NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-ADVANCED-02","[object Object]"
"NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-ADVANCED-03","D4","D4-security-governance","Security and governance controls","advanced","executive","Technology executive","D4-security-governance-advanced","D4-security-governance-advanced-3","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap. Tailor it to this question: Technology executive uses AI to prepare a platform architecture recommendation. Several services share a powerful credential, preventing attribution and targeted containment. Production expansion needs testable boundaries and a recovery owner. Additional detail: A shared model or connector change affects multiple dependent services. Answer both parts.","Scenario: Technology executive needs a platform architecture recommendation.
Use: architecture assessments and approved security findings.
Rule: Production expansion requires testable boundaries and a recovery owner.
Risk: A shared platform defect can affect many services at once.
Evidence: Several services share a powerful credential, preventing attribution and targeted containment.
Extra leadership cue: A shared model or connector change affects multiple dependent services.","requires artifact","workflow-trace","Workflow / agent trace","Workflow diagram or event trace showing model step, retrieval step, tool permission, approval gate, and failure point.","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap.","NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-ADVANCED-03","[object Object]"
"NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-ADVANCED-04","D4","D4-security-governance","Security and governance controls","advanced","executive","Technology executive","D4-security-governance-advanced","D4-security-governance-advanced-4","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap. Tailor it to this question: Technology executive uses AI to prepare a platform architecture recommendation. A failed control is fixed in one workflow, but the same component serves many others. Production expansion needs testable boundaries and a recovery owner. Additional detail: Data access is isolated in the database but shared through unrestricted retrieval caches. Answer both parts.","Scenario: Technology executive needs a platform architecture recommendation.
Use: architecture assessments and approved security findings.
Rule: Production expansion requires testable boundaries and a recovery owner.
Risk: A shared platform defect can affect many services at once.
Evidence: A failed control is fixed in one workflow, but the same component serves many others.
Extra leadership cue: Data access is isolated in the database but shared through unrestricted retrieval caches.","requires artifact","workflow-trace","Workflow / agent trace","Workflow diagram or event trace showing model step, retrieval step, tool permission, approval gate, and failure point.","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap.","NH-EXECUTIVE-TECHNOLOGY-D4-SECURITY-GOVERNANCE-ADVANCED-04","[object Object]"
"NH-EXECUTIVE-TECHNOLOGY-D5-PORTFOLIO-PRIORITIZATION-AWARENESS-01","D5","D5-portfolio-prioritization","Portfolio prioritization","awareness","executive","Technology executive","D5-portfolio-prioritization-awareness","D5-portfolio-prioritization-awareness-3","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap. Tailor it to this question: Technology executive uses AI to prepare a platform architecture recommendation. Each project is feasible alone, but all need the same unavailable integration team. Production expansion needs testable boundaries and a recovery owner. Additional detail: A platform agent can expand its own production permissions. Answer both parts.","Scenario: Technology executive needs a platform architecture recommendation.
Use: architecture assessments and approved security findings.
Rule: Production expansion requires testable boundaries and a recovery owner.
Risk: A shared platform defect can affect many services at once.
Evidence: Each project is feasible alone, but all need the same unavailable integration team.
Extra leadership cue: A platform agent can expand its own production permissions.","requires artifact","workflow-trace","Workflow / agent trace","Workflow diagram or event trace showing model step, retrieval step, tool permission, approval gate, and failure point.","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap.","NH-EXECUTIVE-TECHNOLOGY-D5-PORTFOLIO-PRIORITIZATION-AWARENESS-01","[object Object]"
"NH-EXECUTIVE-TECHNOLOGY-D5-PORTFOLIO-PRIORITIZATION-AWARENESS-02","D5","D5-portfolio-prioritization","Portfolio prioritization","awareness","executive","Technology executive","D5-portfolio-prioritization-awareness","D5-portfolio-prioritization-awareness-4","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap. Tailor it to this question: Technology executive uses AI to prepare a platform architecture recommendation. A high-impact proposal has no owner for its known failure modes. Production expansion needs testable boundaries and a recovery owner. Additional detail: The proposed rollout has a recovery document but no exercised recovery path. Answer both parts.","Scenario: Technology executive needs a platform architecture recommendation.
Use: architecture assessments and approved security findings.
Rule: Production expansion requires testable boundaries and a recovery owner.
Risk: A shared platform defect can affect many services at once.
Evidence: A high-impact proposal has no owner for its known failure modes.
Extra leadership cue: The proposed rollout has a recovery document but no exercised recovery path.","requires artifact","workflow-trace","Workflow / agent trace","Workflow diagram or event trace showing model step, retrieval step, tool permission, approval gate, and failure point.","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap.","NH-EXECUTIVE-TECHNOLOGY-D5-PORTFOLIO-PRIORITIZATION-AWARENESS-02","[object Object]"
"NH-EXECUTIVE-TECHNOLOGY-D5-PORTFOLIO-PRIORITIZATION-AWARENESS-03","D5","D5-portfolio-prioritization","Portfolio prioritization","awareness","executive","Technology executive","D5-portfolio-prioritization-awareness","D5-portfolio-prioritization-awareness-1","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap. Tailor it to this question: Technology executive uses AI to prepare a platform architecture recommendation. Projects are ranked only by expected benefit, without implementation cost. Production expansion needs testable boundaries and a recovery owner. Additional detail: A shared model or connector change affects multiple dependent services. Answer both parts.","Scenario: Technology executive needs a platform architecture recommendation.
Use: architecture assessments and approved security findings.
Rule: Production expansion requires testable boundaries and a recovery owner.
Risk: A shared platform defect can affect many services at once.
Evidence: Projects are ranked only by expected benefit, without implementation cost.
Extra leadership cue: A shared model or connector change affects multiple dependent services.","requires artifact","workflow-trace","Workflow / agent trace","Workflow diagram or event trace showing model step, retrieval step, tool permission, approval gate, and failure point.","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap.","NH-EXECUTIVE-TECHNOLOGY-D5-PORTFOLIO-PRIORITIZATION-AWARENESS-03","[object Object]"
"NH-EXECUTIVE-TECHNOLOGY-D5-PORTFOLIO-PRIORITIZATION-AWARENESS-04","D5","D5-portfolio-prioritization","Portfolio prioritization","awareness","executive","Technology executive","D5-portfolio-prioritization-awareness","D5-portfolio-prioritization-awareness-2","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap. Tailor it to this question: Technology executive uses AI to prepare a platform architecture recommendation. Projects are ranked by ease, without any user outcome or business benefit. Production expansion needs testable boundaries and a recovery owner. Additional detail: Data access is isolated in the database but shared through unrestricted retrieval caches. Answer both parts.","Scenario: Technology executive needs a platform architecture recommendation.
Use: architecture assessments and approved security findings.
Rule: Production expansion requires testable boundaries and a recovery owner.
Risk: A shared platform defect can affect many services at once.
Evidence: Projects are ranked by ease, without any user outcome or business benefit.
Extra leadership cue: Data access is isolated in the database but shared through unrestricted retrieval caches.","requires artifact","workflow-trace","Workflow / agent trace","Workflow diagram or event trace showing model step, retrieval step, tool permission, approval gate, and failure point.","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap.","NH-EXECUTIVE-TECHNOLOGY-D5-PORTFOLIO-PRIORITIZATION-AWARENESS-04","[object Object]"
"NH-EXECUTIVE-TECHNOLOGY-D5-PORTFOLIO-PRIORITIZATION-APPLIED-01","D5","D5-portfolio-prioritization","Portfolio prioritization","applied","executive","Technology executive","D5-portfolio-prioritization-applied","D5-portfolio-prioritization-applied-4","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap. Tailor it to this question: Technology executive uses AI to prepare a platform architecture recommendation. Two proposals duplicate the same shared capability and target the same users. Production expansion needs testable boundaries and a recovery owner. Additional detail: A platform agent can expand its own production permissions. Answer both parts.","Scenario: Technology executive needs a platform architecture recommendation.
Use: architecture assessments and approved security findings.
Rule: Production expansion requires testable boundaries and a recovery owner.
Risk: A shared platform defect can affect many services at once.
Evidence: Two proposals duplicate the same shared capability and target the same users.
Extra leadership cue: A platform agent can expand its own production permissions.","requires artifact","workflow-trace","Workflow / agent trace","Workflow diagram or event trace showing model step, retrieval step, tool permission, approval gate, and failure point.","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap.","NH-EXECUTIVE-TECHNOLOGY-D5-PORTFOLIO-PRIORITIZATION-APPLIED-01","[object Object]"
"NH-EXECUTIVE-TECHNOLOGY-D5-PORTFOLIO-PRIORITIZATION-APPLIED-02","D5","D5-portfolio-prioritization","Portfolio prioritization","applied","executive","Technology executive","D5-portfolio-prioritization-applied","D5-portfolio-prioritization-applied-1","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap. Tailor it to this question: Technology executive uses AI to prepare a platform architecture recommendation. Only one project can use the integration team this month; one is ready and one lacks required data. Production expansion needs testable boundaries and a recovery owner. Additional detail: The proposed rollout has a recovery document but no exercised recovery path. Answer both parts.","Scenario: Technology executive needs a platform architecture recommendation.
Use: architecture assessments and approved security findings.
Rule: Production expansion requires testable boundaries and a recovery owner.
Risk: A shared platform defect can affect many services at once.
Evidence: Only one project can use the integration team this month; one is ready and one lacks required data.
Extra leadership cue: The proposed rollout has a recovery document but no exercised recovery path.","requires artifact","workflow-trace","Workflow / agent trace","Workflow diagram or event trace showing model step, retrieval step, tool permission, approval gate, and failure point.","Create a realistic workflow trace screen with timestamps, model/retrieval/tool steps, permission scope, approval gate, retry count, and a marked failure or handoff gap.","NH-EXECUTIVE-TECHNOLOGY-D5-PORTFOLIO-PRIORITIZATION-APPLIED-02","[object Object]"
